date,AT,PM10,PM2.5,RH,SR,Temp,WD,WS,NO2,Ozone
30-06-2019 08:00,37.88,246.75,39.25,34.62,382.75,None,297.1,1.35,104.68,7.93
30-06-2019 09:00,40.08,239.25,67.75,34.35,414.88,None,288.97,2.3,94.67,8.62
30-06-2019 10:00,42.25,320.75,66.5,34.33,426.62,None,294.3,2.9,65.78,8.6
30-06-2019 11:00,43.3,341.5,55.75,33.47,429.25,None,294.8,2.8,72,11.25
30-06-2019 12:00,45,290.25,52,32.8,426.82,None,281.45,2.27,67.35,14.2
30-06-2019 13:00,45.65,261.75,44.5,32.58,411.03,None,276.28,2.02,62.97,16.43
30-06-2019 14:00,44,246,67.75,32.15,401.05,None,260.15,2.65,59.52,18.4
30-06-2019 15:00,44.33,193,101.25,29.55,380.75,None,221.82,1.52,70.97,23.8
30-06-2019 16:00,43.4,214.5,44.5,33.42,352.38,None,252.25,1.5,65.47,21.98
30-06-2019 17:00,40.8,289.5,76.25,36.43,350.48,None,203.9,1,70.3,26.83
30-06-2019 18:00,39.88,317.5,66.5,37.75,264.93,None,143.6,1,68.17,41.62
30-06-2019 19:00,38.4,307,63.25,39.95,49.25,None,82.53,0.8,93.65,22.62
30-06-2019 20:00,38.12,327.25,70.75,38.93,12.35,None,237.62,1.15,93.53,14.43
30-06-2019 21:00,37.67,365.5,78.75,36.8,12.45,None,286.88,0.92,59.88,12.88
30-06-2019 22:00,36.85,297.25,70.25,36.75,12.4,None,228.85,0.35,74.68,9
30-06-2019 23:00,35.58,307,83,38.38,12.43,None,113.42,0.3,78.05,15.27
01-07-2019 00:00,35,335.25,111.5,38.6,12.45,None,89.78,0.3,74.47,8.2
01-07-2019 01:00,34.42,298.25,114,39.1,12.12,None,152.4,0.32,68.58,11
01-07-2019 02:00,33.95,255,103.5,39.32,12.12,None,207.17,0.3,44.2,8.47
01-07-2019 03:00,33.62,232.75,80.75,39.02,12.17,None,281.62,0.38,53.15,8.4
01-07-2019 04:00,32.25,191.25,63,46.3,12.18,None,110.75,0.48,53.05,12.05
01-07-2019 05:00,31.23,215.25,90.25,52.85,72.65,None,114.47,0.3,48.17,15.15
01-07-2019 06:00,32.72,235.75,86.25,46.68,330.05,None,202.2,0.3,45.45,9.5
01-07-2019 07:00,35.85,255.5,98.75,40.88,384.6,None,282.82,0.3,66.47,8.43
01-07-2019 08:00,37,207.5,112.75,42.3,409.12,None,136.6,0.98,82.35,10.55
01-07-2019 09:00,38.05,267.5,146.5,41.97,422.1,None,145.38,1.35,70.78,95.62
01-07-2019 10:00,40.8,296.75,106.25,38,422.9,None,241.07,1,108.78,25.33
01-07-2019 11:00,42.67,293.75,79,35.2,426.45,None,249.7,1.23,110.4,22.65
01-07-2019 12:00,42.73,296,82.75,36.38,428.2,None,187.25,1.45,75.58,48.02
01-07-2019 13:00,43.03,257,98,36,416.8,None,172.2,1.25,64.03,31.9
01-07-2019 14:00,43.23,222.25,77.25,35.77,394.05,None,163.9,1.52,47.72,36.72
01-07-2019 15:00,42.83,225.5,62.25,36.35,374.97,None,164.9,1.15,65.17,38.05
01-07-2019 16:00,41.88,226.25,71.5,36.2,363.02,None,164.43,1.28,71.9,24.4
01-07-2019 17:00,40.1,228.75,81.5,38.3,339.9,None,116.45,1.32,70.97,32.25
01-07-2019 18:00,38.5,217.25,88,39.9,134.75,None,92.97,1.12,109.67,65.15
01-07-2019 19:00,37.53,235.75,82.5,41.22,22.73,None,104.6,0.6,125.3,16.3
01-07-2019 20:00,36.8,285.25,77,43.33,12.55,None,105.52,0.3,101.45,69.7
01-07-2019 21:00,36.95,316,83.75,39.62,12.5,None,243.38,0.82,77.8,17.6
01-07-2019 22:00,36.12,349.5,82.25,38.4,12.43,None,260.05,0.48,78.38,11.3
01-07-2019 23:00,35.28,312.75,76.75,38.65,12.43,None,215.65,0.4,74.78,9.75
02-07-2019 00:00,35.15,303.25,96.75,38.92,12.47,None,238.68,0.5,78.52,7.53
02-07-2019 01:00,34.58,285.25,102,39.05,12.22,None,261.97,0.43,74.72,8.3
02-07-2019 02:00,34,248,93.25,39.95,12.2,None,276.6,0.92,40.5,7.38
02-07-2019 03:00,32.95,252.25,90.25,42.8,12.07,None,289.62,2.35,30.57,10
02-07-2019 04:00,31.88,370.5,79,44.88,12.32,None,251.07,1.27,34.5,16.23
02-07-2019 05:00,31.48,440.75,78.25,44.7,65,None,187.18,0.62,63.9,14.27
02-07-2019 06:00,31.7,348.25,74.25,45.23,334.07,None,160.15,0.8,81.03,47.27
02-07-2019 07:00,33.75,355.75,75.25,44.22,384.77,None,288.95,1.12,90.33,8.53
02-07-2019 08:00,35.78,383.75,103.25,40.92,408.07,None,274.98,1.12,90.55,11.35
02-07-2019 09:00,37.3,365.5,136.5,39.7,418.1,None,266.98,1.15,89.85,11.25
02-07-2019 10:00,38.4,377.75,145.25,40.8,419.12,None,207.4,1.02,80.12,25.15
02-07-2019 11:00,38.57,326.25,116.75,43.95,424.88,None,154.47,1.3,73.7,51.52
02-07-2019 12:00,40.3,364.75,101.5,42.15,421.2,None,213.15,1.08,75.65,63.9
02-07-2019 13:00,41.88,258,97.25,40.05,408.8,None,226.15,0.9,85.7,72.1
02-07-2019 14:00,42.17,248,81,39.17,389.42,None,218.12,1.02,77.4,49.23
02-07-2019 15:00,41.2,259,90,40.03,376.35,None,252.55,1,80.25,37.23
02-07-2019 16:00,39.7,268.25,108.5,41.73,364.75,None,185.28,1.25,77.1,21.95
02-07-2019 17:00,38.17,242.25,102.75,43.92,345.75,None,136.22,1.55,66.38,24.32
02-07-2019 18:00,36.9,212.5,78.5,45.92,263.45,None,96.07,1.83,64.35,46.62
02-07-2019 19:00,36.03,204.25,70.75,48.42,50.22,None,80.88,1.6,77.32,51.15
02-07-2019 20:00,35.33,199,66.25,48.9,12.4,None,84.12,2.08,55.1,9.7
02-07-2019 21:00,34.65,160.5,50.5,50.75,12.48,None,90.85,2.22,59.88,10.22
02-07-2019 22:00,34.2,150,40,50.23,12.48,None,93.72,1.97,36.38,10.68
02-07-2019 23:00,33.45,141,50.5,51.6,12.48,None,91.05,2.25,26.02,11.5
03-07-2019 00:00,32.98,131.25,50.5,50.12,12.45,None,100.85,1.82,35.73,8.53
03-07-2019 01:00,32.43,111.5,43,51.78,12.2,None,109.22,2.05,37.6,7.2
03-07-2019 02:00,31.62,144.25,58.5,53.15,12.33,None,115.2,1.75,19.2,6.55
03-07-2019 03:00,31.23,155.75,50.25,53.95,12.3,None,131,0.95,27.23,5.62
03-07-2019 04:00,30.88,147,45.5,54.38,12.3,None,102.4,1.45,35.9,6.3
03-07-2019 05:00,30.2,127,38,55.4,70.12,None,84.03,1.12,33.73,5.97
03-07-2019 06:00,31.2,111.5,36.75,54,337.27,None,81.5,0.53,32.92,2.88
03-07-2019 07:00,33.12,124.25,39.5,50.65,381.57,None,90.8,1.02,36.7,3.98
03-07-2019 08:00,33.85,160.5,58.75,48.83,399.23,None,101.28,2.62,31.02,8.25
03-07-2019 09:00,33.5,154.5,60.25,50.05,399.83,None,89.78,2.83,25.73,2.55
03-07-2019 10:00,33.88,183.75,60,49.9,413.68,None,99.93,3.05,46.67,1.7
03-07-2019 11:00,36.83,136.5,36.25,45.08,431.18,None,124.08,2.15,50.58,3.25
03-07-2019 12:00,38.15,86,24.75,43.23,431.17,None,130.45,1.98,52.83,4.62
03-07-2019 13:00,38.62,61.5,15.25,42.48,408.45,None,113.05,1.97,42.28,11.97
03-07-2019 14:00,40.05,77.25,17.75,39.72,397.65,None,147.1,1.82,38.15,12.8
03-07-2019 15:00,39.72,75,23.75,39.97,383.05,None,114.38,2.05,27.07,15.27
03-07-2019 16:00,38.62,89.25,31.25,41.15,362.65,None,97.1,2.1,30,10.38
03-07-2019 17:00,37.6,125.75,42.25,42.05,341.73,None,125.28,1.45,62.85,8.3
03-07-2019 18:00,37.5,106.5,28,41.83,278.9,None,94.7,1,46.1,7.6
03-07-2019 19:00,36.8,107.75,27.75,43.23,33.58,None,95.15,1.57,65.15,5.38
03-07-2019 20:00,36.2,110,24.75,44.22,12.45,None,100.05,2.17,56.92,5.2
03-07-2019 21:00,35.67,93.25,18.5,45.1,12.48,None,103.08,2.27,47.8,6.75
03-07-2019 22:00,35.25,102,22.75,46.4,12.4,None,90.25,1.8,45.5,5.45
03-07-2019 23:00,34.88,114.75,32.5,47.23,12.48,None,97.65,1.98,36.1,6.97
04-07-2019 00:00,34.15,108,38.25,48.7,12.48,None,83.28,1.9,28.27,6
04-07-2019 01:00,33.12,112,47,51.07,12.28,None,78.33,1.67,19.65,6.1
04-07-2019 02:00,32.65,123.25,58.75,52.53,12.33,None,85.38,0.98,19,5.35
04-07-2019 03:00,32.45,125.5,50.5,53.33,12.32,None,82.33,0.75,17.75,4.58
04-07-2019 04:00,32.33,134.75,52,53.73,12.25,None,114.6,1.62,75.25,5.75
04-07-2019 05:00,32.15,112.25,41,54.08,58.83,None,123.45,1.65,33.12,5.83
04-07-2019 06:00,32.45,82,31.25,53.5,229.8,None,128.62,1.5,34.95,2.65
04-07-2019 07:00,33.25,83.25,24.5,52.9,379.92,None,141.78,1.45,33.58,5.58
